"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","log_price","popular","good_condition","high_grade"
"11151",2014-12-29,399950,3,1,1040,9600,1,0,0,3,7,1040,0,1978,0,"98053",1370,10889,12.899094818277,0,1,1
"11152",2014-05-21,256750,3,2.5,1990,8991,1,0,0,3,7,1570,420,1969,0,"98042",1920,8991,12.4558581277908,0,1,1
"11153",2014-06-02,535000,3,2.5,1690,9626,2,0,0,3,8,1690,0,1984,0,"98027",1860,8958,13.1900220258781,0,1,1
"11154",2014-11-07,515000,3,2,1810,2738,2,0,0,4,9,1810,0,1979,0,"98008",1760,2754,13.1519221796459,0,1,1
"11155",2015-02-12,770000,4,1.75,2520,8442,1,0,0,4,7,1640,880,1953,0,"98004",2110,8442,13.5541457938299,0,1,1
"11156",2015-01-02,256000,3,2.5,1570,5113,1,0,0,3,7,1090,480,1996,0,"98001",1570,5150,12.4529327234617,0,1,1
"11157",2014-08-21,489900,3,1,1680,8910,1,0,0,4,7,1680,0,1940,0,"98117",1620,7182,13.1019565676267,0,1,1
"11158",2014-08-20,165000,3,1.5,1250,7200,1,0,0,4,7,1250,0,1978,0,"98032",1250,7560,12.0137007528827,0,1,1
"11159",2015-03-18,220000,3,1.5,1280,7742,1,0,0,4,7,1280,0,1962,0,"98031",1450,8316,12.3013828253345,0,1,1
"11160",2014-06-24,575000,4,2.5,4620,20793,2,0,0,4,11,4620,0,1991,0,"98023",3640,20793,13.2621253197795,0,1,1
"11161",2014-10-30,375000,3,2.5,1580,5725,2,0,0,3,7,1580,0,2004,0,"98072",1510,5725,12.8346813049525,0,1,1
"11162",2015-01-22,422250,3,1.75,1650,7145,2,0,0,5,8,1300,350,1977,0,"98155",1760,7206,12.95335283467,0,1,1
"11163",2014-06-03,420000,3,1.75,1660,9600,1,0,0,3,8,1380,280,1981,0,"98011",2030,9500,12.9480099902596,0,1,1
"11164",2014-09-23,608000,4,2.5,2410,7140,2,0,0,3,8,2410,0,1993,0,"98074",2350,7140,13.3179301609483,0,1,1
"11165",2014-05-16,620000,3,2.25,1720,4000,1.5,0,0,4,7,1450,270,1921,0,"98105",1410,4000,13.3374747570213,0,1,1
"11166",2015-02-17,850000,3,2.5,3120,12406,2,0,2,3,9,1940,1180,1983,0,"98006",3240,13141,13.6529916284665,0,1,1
"11167",2015-01-16,463000,4,2.5,2680,9928,1,0,0,4,8,1340,1340,1974,0,"98027",2180,10478,13.0454823330684,0,1,1
"11168",2015-01-27,750000,5,1.75,2640,13290,1,1,4,4,8,1400,1240,1954,0,"98178",2400,11942,13.5278284855125,1,1,1
"11169",2015-03-25,1070000,3,3.25,3730,13264,2,0,0,3,9,3730,0,1989,0,"98077",3730,14933,13.8831692064381,0,1,1
"11170",2014-09-09,290000,3,2,1700,6498,1,0,0,3,7,1700,0,1986,0,"98038",1700,6654,12.5776362019627,0,1,1
"11171",2014-07-10,525000,4,1.75,2280,5959,1,0,0,3,7,1250,1030,1947,0,"98116",1640,5911,13.1711535415738,0,1,1
"11172",2015-02-17,319000,3,2.25,1220,2980,2,0,0,3,7,1220,0,1986,0,"98034",1220,2140,12.672946381767,0,1,1
"11173",2015-02-02,592500,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,"98155",1550,8460,13.2921061519914,0,1,1
"11174",2014-05-13,350000,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,"98070",2010,14298,12.7656884334656,0,1,1
"11175",2015-02-26,454900,3,1.75,2130,9775,1,0,0,4,8,1430,700,1973,0,"98027",2130,11250,13.0278328935581,0,1,1
"11176",2015-04-15,272000,4,2.25,1800,9018,2,0,0,3,7,1800,0,1992,0,"98022",1670,9380,12.5135573452781,0,1,1
"11177",2014-07-16,357500,3,1,1070,10125,1,0,0,3,7,1070,0,1961,0,"98033",1540,10200,12.7868906411162,0,1,1
"11178",2014-08-28,285000,3,1.75,1020,5000,1,0,0,5,6,1020,0,1954,0,"98118",1360,5000,12.5602444592508,0,1,0
"11179",2015-03-26,280000,4,2,1600,6861,1,0,0,3,7,1600,0,1994,0,"98003",1870,7455,12.5425448821514,0,1,1
"11180",2014-09-03,477000,4,1.5,1380,7800,1,0,0,3,7,1080,300,1928,0,"98125",1770,7503,13.0752717698705,0,1,1
"11181",2014-07-22,750000,3,2.25,3270,168000,2,0,0,4,10,3270,0,1982,0,"98056",3220,7963,13.5278284855125,0,1,1
"11182",2014-11-19,595000,4,2.5,2100,3125,2,0,2,3,7,1400,700,1907,1993,"98107",2060,5040,13.2963166845278,0,1,1
"11183",2014-07-17,525000,3,2.25,2110,2850,3,0,0,3,8,2110,0,2001,0,"98103",1340,5001,13.1711535415738,0,1,1
"11184",2014-07-11,319000,3,1.75,1640,53400,1,0,0,4,7,1640,0,1966,0,"98070",1850,380279,12.672946381767,0,1,1
"11185",2014-08-27,225000,3,2,1320,5665,1,0,0,3,7,1320,0,1986,0,"98023",1336,7080,12.3238556811866,0,1,1
"11186",2014-07-23,485000,4,2.5,2420,10603,1,0,0,5,7,1210,1210,1958,0,"98028",1750,10800,13.0919041699196,0,1,1
"11187",2014-07-03,341000,3,1,1390,4814,1.5,0,0,3,6,1390,0,1908,0,"98115",1730,3990,12.7396377562657,0,1,0
"11188",2015-01-16,674000,3,3.25,2320,6744,2,0,0,3,9,1930,390,2014,0,"98125",1700,6744,13.4209853898944,0,1,1
"11189",2015-01-27,442250,3,2.5,2170,8169,2,0,0,3,8,2170,0,2003,0,"98059",2240,6733,12.999630612022,0,1,1
"11190",2014-05-13,591000,4,2.25,2710,38180,2,0,0,4,8,2710,0,1977,0,"98077",2590,38180,13.2895712963882,0,1,1
"11191",2014-11-13,276000,3,2,1450,8928,1,0,0,3,7,1450,0,1998,0,"98042",2050,8523,12.5281561446993,0,1,1
"11192",2014-08-22,394000,3,2.5,1370,4400,1,0,0,3,8,1370,0,1988,0,"98034",1630,4400,12.8841061882801,0,1,1
"11193",2014-11-19,355000,3,2.5,1810,3192,1,0,0,3,7,1070,740,2001,0,"98019",1740,3720,12.7798730684576,0,1,1
"11194",2014-05-09,260000,3,2.5,1420,14850,1,0,0,4,7,1020,400,1963,0,"98032",2060,8800,12.4684369099977,0,1,1
"11195",2014-07-01,3e+05,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,0,"98023",2150,9660,12.6115377536383,0,1,1
"11196",2015-03-24,310000,3,2.75,2090,9620,1,0,0,3,8,1340,750,1987,0,"98023",2150,9660,12.6443275764613,0,1,1
"11197",2014-12-02,209000,3,1,1330,6900,1,0,0,3,7,1330,0,1976,0,"98023",1530,7000,12.2500895309469,0,1,1
"11198",2014-12-11,344950,3,2,1330,7419,1,0,0,3,7,1330,0,1985,0,"98034",1330,7297,12.7511547579743,0,1,1
"11199",2014-06-11,230000,5,2,1910,7200,1,0,0,4,6,1110,800,1951,0,"98178",1150,5948,12.3458345879053,0,1,0
"11200",2015-04-24,336950,3,1.75,2310,7680,1,0,0,4,8,1410,900,1978,0,"98032",2080,7680,12.7276898303744,0,1,1
"11201",2014-06-11,7e+05,3,2.75,2500,7378,1,0,0,5,7,1390,1110,1948,0,"98177",2040,7140,13.4588356140255,0,1,1
"11202",2014-09-04,230000,3,2,1310,7332,1,0,0,3,7,1310,0,1987,0,"98038",1530,7362,12.3458345879053,0,1,1
"11203",2014-06-20,443500,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,"98014",2410,21781,13.0024530807318,0,1,1
"11204",2015-04-14,471000,4,2.5,2040,21781,2,0,0,3,8,2040,0,1994,0,"98014",2410,21781,13.0626133729986,0,1,1
"11205",2014-12-10,595000,3,2.25,2400,16301,1,0,0,3,8,1400,1000,1962,0,"98115",1720,9828,13.2963166845278,0,1,1
"11206",2014-11-21,470000,3,1,1400,4914,1.5,0,0,3,7,1400,0,1929,0,"98117",1400,3744,13.0604879736862,0,1,1
"11207",2014-12-12,6e+05,4,1.75,1700,7800,1,0,0,4,8,1700,0,1975,0,"98052",2430,8342,13.3046849341983,0,1,1
"11208",2014-05-27,1380000,4,3.75,3160,9525,2.5,0,0,3,10,3160,0,1997,0,"98040",2400,9525,14.1375940571334,0,1,1
"11209",2014-11-14,427800,3,1.75,1340,13241,1,0,2,3,7,1340,0,1985,0,"98034",2090,9704,12.9664110756304,0,1,1
"11210",2014-06-06,445000,4,2,1470,8395,1,0,0,4,7,1470,0,1965,0,"98008",1760,7976,13.0058295611484,0,1,1
"11211",2014-07-16,382000,3,1.75,1790,7679,1,0,0,4,7,1790,0,1953,0,"98133",1560,7680,12.8531758875887,0,1,1
"11212",2014-11-11,577000,3,1.5,1560,20251,1,0,0,5,7,1200,360,1989,0,"98074",1560,19119,13.2655975454902,0,1,1
"11213",2015-05-06,427000,3,2.5,2620,108464,2,0,0,4,8,2620,0,1990,0,"98038",3190,105850,12.9645392922108,0,1,1
"11214",2014-12-24,255000,3,1,1580,8206,1,0,0,3,7,1100,480,1962,0,"98198",1600,8196,12.4490188241406,0,1,1
"11215",2014-07-21,240000,3,1,1090,10000,1,0,0,3,6,1090,0,1961,0,"98014",1040,7500,12.3883942023241,0,1,0
"11216",2014-06-20,1230000,5,3.25,3240,6551,1.5,0,4,4,9,2500,740,1939,0,"98115",2740,9300,14.0225247273486,1,1,1
"11217",2015-02-13,435000,4,1.75,2520,7200,1,0,2,5,7,1260,1260,1955,0,"98056",2360,7300,12.9831013100708,0,1,1
"11218",2015-03-27,1450000,3,1.75,2230,13529,1,0,0,3,9,2230,0,1949,0,"98004",2230,11900,14.1870741143968,0,1,1
"11219",2015-05-06,425000,4,3,2430,5502,2,0,0,3,8,2430,0,2002,0,"98038",2000,5702,12.9598444479066,0,1,1
"11220",2014-12-16,393000,2,1,1020,4200,1,0,0,5,6,1020,0,1923,0,"98136",1660,4200,12.8815648908514,0,1,0
"11221",2014-06-20,264950,4,1,1810,7500,1,0,0,2,7,1410,400,1959,0,"98168",1250,6255,12.4872964079209,0,0,1
"11222",2015-04-12,746500,4,2.5,3460,9699,2,0,0,3,10,3460,0,1987,0,"98074",3140,10631,13.5231508959614,0,1,1
"11223",2014-11-24,450000,3,1,2020,8100,1,0,0,3,7,1170,850,1956,0,"98125",1480,7620,13.0170028617465,0,1,1
"11224",2014-06-17,229950,3,2,1410,7466,1,0,0,3,7,1410,0,1983,0,"98058",1410,7610,12.3456171729681,0,1,1
"11225",2015-01-13,425000,2,1,750,4000,1,0,0,2,6,750,0,1933,0,"98108",1160,4000,12.9598444479066,0,0,0
"11226",2014-05-13,2560000,4,2.5,5300,26211,2,1,2,2,10,4570,730,1923,0,"98105",3890,19281,14.7555178164557,0,0,1
"11227",2015-04-27,1400000,4,3.5,4380,66613,1.5,0,0,3,11,4380,0,1993,0,"98077",4010,70109,14.1519827945855,0,1,1
"11228",2014-10-31,753000,3,2.25,2290,9047,2,0,0,4,8,2290,0,1984,0,"98006",2120,9275,13.531820506782,0,1,1
"11229",2014-10-06,310000,2,1,720,5750,1,0,0,2,6,720,0,1943,0,"98136",980,6125,12.6443275764613,0,0,0
"11230",2014-12-19,395000,2,1,1200,6014,1,0,0,4,6,600,600,1949,0,"98118",1270,4652,12.8866410438833,0,1,0
"11231",2014-12-11,725000,3,2.5,2620,28703,1,0,0,3,10,2620,0,1985,0,"98052",2950,30290,13.4939269338368,0,1,1
"11232",2014-08-28,295000,4,3,2120,7650,2,0,0,3,8,2120,0,1964,0,"98007",2260,7885,12.594730635322,0,1,1
"11233",2014-06-23,225000,3,1.75,1580,8820,1,0,0,4,7,1580,0,1967,0,"98003",1280,8500,12.3238556811866,0,1,1
"11234",2014-08-14,1700000,3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,0,"98040",3290,11533,14.3461388090264,0,1,1
"11235",2015-02-02,431000,3,2.25,1830,8831,1,0,0,3,7,1460,370,1979,0,"98034",2330,8064,12.9738633690859,0,1,1
"11236",2015-03-26,358500,3,2.5,2000,8057,1,0,0,3,8,1360,640,1998,0,"98042",2530,8964,12.7896839390218,0,1,1
"11237",2015-04-28,595000,2,1,980,3600,1,0,0,3,6,980,0,1907,0,"98119",1690,3600,13.2963166845278,0,1,0
"11238",2015-03-19,468000,4,2.5,3040,20682,2,0,0,3,7,3040,0,2000,0,"98019",2670,9742,13.0562235748998,0,1,1
"11239",2014-12-03,260000,4,1,1740,8100,1,0,0,4,7,1020,720,1962,0,"98058",1600,8949,12.4684369099977,0,1,1
"11240",2014-09-17,375000,3,2,1450,7300,1.5,0,0,5,7,1450,0,1955,0,"98133",1660,9069,12.8346813049525,0,1,1
"11241",2014-05-25,295000,3,2.5,1560,4200,2,0,0,3,7,1560,0,2003,0,"98038",1560,4200,12.594730635322,0,1,1
"11242",2014-07-31,403900,4,2.5,2050,8909,1,0,2,4,8,1690,360,1986,0,"98198",2190,8912,12.9089226015515,0,1,1
"11243",2014-07-22,269950,3,1.75,1760,12823,1,0,0,4,7,1460,300,1956,0,"98002",1450,10800,12.5059920356464,0,1,1
"11244",2015-02-18,640000,3,3.5,1740,1975,2,0,3,3,8,1310,430,1998,0,"98122",1740,1975,13.3692234553359,1,1,1
"11245",2014-06-27,221000,3,1,910,8789,1,0,0,3,7,910,0,1966,0,"98148",1160,8789,12.3059179804999,0,1,1
"11246",2014-06-17,255000,3,1.75,1700,7532,1,0,0,3,7,1700,0,1987,0,"98030",1690,7405,12.4490188241406,0,1,1
"11247",2014-06-23,3e+05,4,2.5,2620,4469,2,0,0,3,7,2620,0,2008,0,"98042",2250,4500,12.6115377536383,0,1,1
"11248",2015-03-20,270000,3,2.25,1500,7410,1,0,0,4,7,1500,0,1973,0,"98058",1750,7990,12.5061772379805,0,1,1
"11249",2015-03-03,575000,4,1.75,1630,5750,1,0,0,3,7,1160,470,1947,0,"98116",1640,5750,13.2621253197795,0,1,1
"11250",2015-02-11,246900,3,1.5,1370,9800,1,0,0,5,7,1370,0,1968,0,"98001",1370,9800,12.4167386753333,0,1,1
"11251",2015-04-06,635000,2,2.5,1390,1132,2,0,0,3,8,1130,260,2006,0,"98102",1400,1237,13.3613802778748,0,1,1
"11252",2015-03-17,450000,3,2,1540,67756,1,0,0,3,7,1540,0,1900,1973,"98077",2060,67756,13.0170028617465,0,1,1
"11253",2014-09-10,215000,3,1,1190,7500,1,0,0,5,7,1190,0,1968,0,"98042",1200,9750,12.2783933071098,0,1,1
"11254",2014-06-11,785000,3,3.5,4500,21870,2,0,0,3,10,4500,0,2004,0,"98092",4670,23058,13.5734389967645,0,1,1
"11255",2015-02-20,522500,4,3,2370,8154,1,0,0,3,7,1380,990,1977,0,"98125",2100,8148,13.1663802628211,0,1,1
"11256",2014-07-22,150000,2,1.5,1360,1934,2,0,0,4,7,1360,0,1978,0,"98092",1360,1898,11.9183905730784,0,1,1
"11257",2014-12-15,199950,2,1.75,870,18537,1,0,0,4,6,870,0,1946,0,"98001",1300,22800,12.205822614275,0,1,0
"11258",2014-06-18,3e+06,4,4.25,4850,12445,2,1,4,5,10,3850,1000,1989,0,"98034",3350,12210,14.9141228466324,1,1,1
"11259",2014-07-10,379900,3,2,3110,44967,2,0,0,3,9,3020,90,1999,0,"98058",2150,44967,12.8476633391757,0,1,1
"11260",2014-11-21,950000,4,2.5,3700,7051,2,0,0,3,11,3700,0,2006,0,"98029",3580,6175,13.7642172635767,0,1,1
"11261",2014-12-03,865000,6,2.75,3500,5150,2,0,0,5,8,2430,1070,1909,0,"98117",1430,3860,13.670484785914,0,1,1
"11262",2014-06-04,785000,3,1.75,1670,9600,1,0,0,5,8,1670,0,1961,0,"98040",1900,9600,13.5734389967645,0,1,1
"11263",2014-06-25,245700,3,2.25,1640,8400,1,0,0,3,8,1180,460,1968,0,"98032",1600,8120,12.4118665585093,0,1,1
"11264",2015-04-15,951000,3,2.25,3400,12825,1,0,1,3,9,3400,0,1961,0,"98118",2510,11574,13.7652693415275,0,1,1
"11265",2015-04-02,499950,3,1.75,2060,3500,1,0,0,5,7,1030,1030,1951,0,"98118",1110,6000,13.122263372404,0,1,1
"11266",2015-02-11,257000,3,1.75,1330,36537,1,0,0,4,7,1330,0,1989,0,"98092",1650,35100,12.4568313638774,0,1,1
"11267",2014-09-17,549000,3,2,2330,3600,1.5,0,0,4,7,1580,750,1900,0,"98122",1750,3600,13.2158537204917,0,1,1
"11268",2015-02-09,1600000,3,2.75,3040,21052,2,0,0,4,10,3040,0,1980,0,"98004",2950,21052,14.28551418721,0,1,1
"11269",2014-12-11,1400000,5,3.75,3700,7920,3,0,4,3,9,2900,800,1983,0,"98115",2860,6360,14.1519827945855,1,1,1
"11270",2014-08-20,619000,3,2,1990,3000,1.5,0,2,5,8,1430,560,1927,0,"98144",1780,5000,13.3358605516667,0,1,1
"11271",2014-10-09,311000,5,3,2020,5917,1,0,0,3,7,1220,800,1993,0,"98108",2130,5529,12.6475481911614,0,1,1
"11272",2014-07-01,6e+05,5,2.25,2980,7781,1,0,0,3,9,1580,1400,1960,0,"98125",2310,7781,13.3046849341983,0,1,1
"11273",2014-06-26,1080000,4,3.5,3990,5267,2,0,0,3,10,3990,0,2008,0,"98006",3230,6481,13.8924715991004,0,1,1
"11274",2014-06-19,436000,2,1,790,6600,1,0,0,3,6,790,0,1949,0,"98122",1520,4400,12.9853975223312,0,1,0
"11275",2014-07-15,205000,2,1,1060,8000,1,0,0,3,6,1060,0,1941,0,"98168",1390,8000,12.2307652581205,0,1,0
"11276",2014-09-03,514000,3,2.25,2260,54014,1,0,0,3,7,1450,810,1962,0,"98072",2140,44431,13.1499785444373,0,1,1
"11277",2014-09-03,530000,2,2.5,1900,2983,2,0,0,3,8,1900,0,2006,0,"98053",1510,3876,13.1806322855283,0,1,1
"11278",2014-08-11,511000,5,2.5,3361,6983,2,0,0,3,10,3361,0,2006,0,"98092",3112,6920,13.1441248691858,0,1,1
"11279",2014-05-15,2100000,4,1.75,3550,19865,2,0,0,3,9,3550,0,1962,2002,"98039",3000,19862,14.5574479026937,0,1,1
"11280",2015-03-10,370000,5,2.5,2740,5460,2,0,0,3,8,2740,0,2005,0,"98031",2900,5971,12.8212582846204,0,1,1
"11281",2014-12-16,5e+05,4,1.75,2040,6000,1,0,0,5,7,1020,1020,1943,0,"98136",1440,6000,13.1223633774043,0,1,1
"11282",2014-11-05,710000,4,2.5,4070,129808,2,0,0,3,10,4070,0,1998,0,"98038",4070,102366,13.4730202490175,0,1,1
"11283",2014-09-08,270000,1,1,720,5196,1,0,0,3,7,720,0,1911,0,"98103",1580,5762,12.5061772379805,0,1,1
"11284",2014-08-05,415000,3,1.75,2000,8400,1.5,0,0,4,8,2000,0,1959,0,"98133",2000,8400,12.9360337992128,0,1,1
"11285",2014-06-05,1800000,5,4.5,4400,15580,2,0,0,3,11,3390,1010,2003,0,"98004",2150,14249,14.4032972228664,0,1,1
"11286",2014-12-17,236000,3,1.75,1300,8976,1,0,0,3,7,1300,0,1967,0,"98003",1430,9750,12.3715870840077,0,1,1
"11287",2014-12-08,278000,2,2.5,1420,2229,2,0,0,3,7,1420,0,2004,0,"98059",1500,2230,12.5353763926728,0,1,1
"11288",2014-06-03,312000,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,0,"98115",1680,6525,12.6507584667916,0,1,1
"11289",2015-03-04,539000,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,0,"98115",1680,6525,13.1974708498911,0,1,1
"11290",2014-09-10,498000,3,3,2360,2750,2,0,1,3,7,1780,580,1983,0,"98125",1970,5800,13.1183553560068,0,1,1
"11291",2014-05-27,857000,4,3,3720,29043,2,0,0,3,9,3720,0,1991,0,"98033",1610,23000,13.6611931975799,0,1,1
"11292",2015-02-25,780000,3,1.75,1690,13500,1,0,0,4,7,1690,0,1978,0,"98040",1950,10500,13.5670491986658,0,1,1
"11293",2014-09-23,650000,3,2,2300,5000,1,0,0,4,8,1150,1150,1938,0,"98199",2300,5000,13.3847276418718,0,1,1
"11294",2015-04-09,559500,4,1.75,1650,7088,1,0,0,3,8,1650,0,1973,0,"98027",1850,7523,13.2347988067341,0,1,1
"11295",2014-07-24,219950,2,1,990,6448,1,0,0,3,7,990,0,1948,0,"98178",1130,7200,12.3011555267769,0,1,1
"11296",2014-07-25,671500,4,2.25,2130,8410,2,0,0,4,8,2130,0,1977,0,"98006",2170,8400,13.4172692949454,0,1,1
"11297",2014-09-03,813000,4,2.5,3320,52707,2,0,0,3,10,3320,0,1999,0,"98074",3040,54450,13.6084863885299,0,1,1
"11298",2014-07-28,182000,3,2.25,1960,8875,1,0,0,3,7,1290,670,1965,0,"98003",1890,8700,12.1117619660589,0,1,1
"11299",2014-08-22,203700,2,1,770,2500,1,0,0,3,6,770,0,1913,1960,"98072",1500,8286,12.2244036022149,0,1,0
"11300",2014-05-05,740000,4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,0,"98119",2010,3600,13.5144054651804,0,1,1
"11301",2015-03-11,230000,2,1,800,17965,1,0,0,4,5,800,0,1942,0,"98058",1500,8925,12.3458345879053,0,1,0
"11302",2014-10-09,128000,3,1,910,11117,1,0,0,3,7,910,0,1955,0,"98003",1490,8416,11.7597855429018,0,1,1
"11303",2014-08-22,345000,3,1,1200,6628,1,0,0,4,7,1200,0,1952,0,"98155",1330,6768,12.7512996960135,0,1,1
"11304",2015-04-27,663000,4,2.5,3570,6246,2,0,0,3,7,3570,0,2005,0,"98075",2260,5231,13.404530269168,0,1,1
"11305",2014-06-20,329950,3,2.5,1820,8085,2,0,0,3,7,1820,0,1983,0,"98055",1860,8625,12.7066964068116,0,1,1
"11306",2014-08-11,1050000,3,2.25,2930,7005,3,0,2,3,9,2670,260,1999,0,"98117",2450,6460,13.8643007221337,0,1,1
"11307",2014-11-12,402300,3,1.75,1480,4050,1,0,0,3,7,870,610,1926,0,"98115",1350,4500,12.9049533579379,0,1,1
"11308",2014-05-07,492000,4,2.5,3305,16164,1.5,0,0,5,7,2245,1060,1922,1956,"98133",1620,8883,13.1062339954744,0,1,1
"11309",2015-05-07,448000,4,2.5,2230,5000,1,0,0,3,7,1650,580,2006,0,"98059",2090,4637,13.0125485113971,0,1,1
"11310",2015-02-25,273000,3,1,1560,7800,1,0,0,3,7,1560,0,1955,0,"98188",1468,9375,12.5172270741671,0,1,1
"11311",2014-10-03,335000,3,1,1030,7200,1,0,0,3,6,880,150,1948,0,"98126",1030,7200,12.7218858108072,0,1,0
"11312",2014-09-05,695000,3,3.75,2380,3600,1.5,0,0,3,7,1690,690,1927,0,"98112",1990,3520,13.4516671245469,0,1,1
"11313",2015-05-03,279000,3,1,1010,7903,1,0,0,3,6,1010,0,1948,0,"98155",1010,7903,12.5389670608035,0,1,0
"11314",2014-12-05,485000,2,1.75,2060,2700,1,0,0,3,7,1030,1030,1929,0,"98115",1390,2700,13.0919041699196,0,1,1
"11315",2014-08-12,383000,4,2.5,2370,10580,2,0,0,3,8,2370,0,1966,0,"98055",1590,8584,12.8557902681628,0,1,1
"11316",2014-12-16,490000,4,2.5,2242,37451,2,0,0,3,8,2242,0,1995,0,"98028",2242,13125,13.1021606700868,0,1,1
"11317",2014-11-19,240000,2,1.5,1078,1263,2,0,0,3,7,1078,0,1990,0,"98028",1078,1263,12.3883942023241,0,1,1
"11318",2015-02-24,285000,2,1,890,7250,1,0,0,3,7,890,0,1943,0,"98125",900,7000,12.5602444592508,0,1,1
"11319",2015-02-25,524950,3,1.5,2700,24539,2,0,0,3,7,2120,580,1977,2014,"98019",1830,11000,13.1710582989431,0,1,1
"11320",2015-04-07,729000,4,2.5,2450,27081,2,0,0,3,8,2450,0,1985,0,"98052",2630,12025,13.4994290109908,0,1,1
"11321",2014-09-05,460000,3,1.75,1420,8250,1,0,0,4,7,1420,0,1960,0,"98007",2020,8250,13.0389817684653,0,1,1
"11322",2014-10-14,687500,3,1.5,1280,2114,1.5,0,0,3,8,1280,0,1904,0,"98122",1540,1456,13.4408171085229,0,1,1
"11323",2014-08-14,1170000,5,2.75,2910,15118,1,0,0,5,9,1780,1130,1972,0,"98006",2880,15253,13.9725143067739,0,1,1
"11324",2014-10-15,825000,4,2.25,2430,10050,2,0,0,4,8,2430,0,1979,0,"98006",2390,10250,13.6231386653168,0,1,1
"11325",2014-07-29,314950,2,2.5,1860,6359,2,0,0,3,7,1860,0,2003,0,"98038",1860,6359,12.6601691750501,0,1,1
"11326",2014-06-04,470000,3,2,1800,12669,1,0,0,3,7,1800,0,1956,1990,"98033",1970,9775,13.0604879736862,0,1,1
"11327",2014-08-18,5e+05,3,1.5,1960,8815,1,0,0,4,7,1020,940,1958,0,"98006",1760,9534,13.1223633774043,0,1,1
"11328",2014-11-17,313000,3,1.5,1550,7260,1.5,0,0,2,6,1550,0,1925,0,"98166",1190,7620,12.6539584695223,0,0,0
"11329",2014-07-10,445000,2,1,840,3840,1,0,0,4,7,840,0,1926,0,"98117",1310,3840,13.0058295611484,0,1,1
"11330",2014-08-28,3e+05,4,1.75,2080,8750,1,0,0,4,8,1330,750,1967,0,"98032",1790,8750,12.6115377536383,0,1,1
"11331",2014-10-14,619500,4,2.5,2210,5077,1.5,0,0,4,8,1480,730,1912,0,"98126",1740,5000,13.3366679800513,0,1,1
"11332",2014-06-13,305000,3,1.5,1210,5240,1,0,0,4,7,610,600,1983,0,"98106",1560,5240,12.6280670555895,0,1,1
"11333",2015-04-01,874000,3,2.5,1350,941,3,0,0,3,9,1350,0,2007,0,"98119",1640,1369,13.6808356546377,0,1,1
"11334",2015-03-13,477500,3,2,1860,5146,2,0,0,3,8,1860,0,1991,0,"98029",1950,5146,13.0763194389029,0,1,1
"11335",2014-11-10,7e+05,3,2,1940,4500,1,0,3,3,7,1090,850,1926,0,"98107",1700,4500,13.4588356140255,1,1,1
"11336",2015-03-06,515000,4,3.5,3400,5222,2,0,0,3,9,3400,0,2005,0,"98038",3190,5326,13.1519221796459,0,1,1
"11337",2014-10-16,590000,4,2.5,2240,9385,2,0,0,3,8,2240,0,1991,0,"98133",2010,9000,13.2878778158819,0,1,1
"11338",2014-07-01,205000,3,1.75,1170,8239,1,0,0,3,7,1170,0,1981,0,"98042",1180,7866,12.2307652581205,0,1,1
"11339",2014-10-22,310000,3,3.25,3130,9302,2,0,0,3,8,2190,940,1987,0,"98023",2350,7949,12.6443275764613,0,1,1
"11340",2014-08-21,442500,2,2.25,1510,7280,2,0,0,3,7,1510,0,1987,0,"98074",1510,8120,13.0001957434301,0,1,1
"11341",2014-11-06,1080000,4,3.5,3740,41458,2,0,2,3,11,3740,0,2000,0,"98072",3750,38325,13.8924715991004,0,1,1
"11342",2014-08-25,530000,4,2.5,2690,46609,2,0,0,3,8,2690,0,1980,1991,"98038",1500,34800,13.1806322855283,0,1,1
"11343",2014-06-24,343500,4,1.75,1760,6204,1,0,2,4,7,1180,580,1950,0,"98178",1990,6240,12.7469423906445,0,1,1
"11344",2015-04-23,334900,4,1.75,2180,4066,1.5,0,0,3,6,1270,910,1911,0,"98118",1400,1343,12.7215872587823,0,1,0
"11345",2014-11-05,544300,4,1.75,1560,9000,1,0,0,5,7,1560,0,1969,0,"98052",1510,8848,13.2072558444223,0,1,1
"11346",2014-05-26,370000,3,2.5,1780,4050,2,0,0,3,7,1780,0,2001,0,"98155",1571,4976,12.8212582846204,0,1,1
"11347",2014-05-24,245000,3,1.75,1260,6908,1,0,0,3,7,1260,0,1994,0,"98038",1810,7159,12.4090134895269,0,1,1
"11348",2015-02-10,535000,4,1.75,1570,3250,1.5,0,0,5,8,1570,0,1928,0,"98136",1570,5720,13.1900220258781,0,1,1
"11349",2015-04-06,202000,2,1,740,6550,1,0,0,4,5,740,0,1946,0,"98168",1080,8515,12.2160229763833,0,1,0
